6437,,,,BD+49 2614,156753,46605,,,,,,,,,17,14,15.8,N,49,47,55,17,16,48.6,N,49,41,28,76.33,35.36,7.48,R,,,,,,,,  K2,,0.023,0.002,,,,,,,,,,
6438,,,,CP-57 8478,156768,244678,,,,W,,,,,17,14,17.8,S,57,54,36,17,22,55,S,58,0,37,333.05,-12.07,5.88,,,1.07,,0.86,,,,  G8Ib-II,,-0.021,-0.011,,,-10,,,,3.6,2,,
6439,,,,BD-05 4426,156826,141611,,,,,,,,,17,14,38.3,S,5,48,33,17,19,59.5,S,5,55,2,16.64,17.27,6.32,,,0.85,,0.47,,,,  G9V,,0.04,-0.18,,0.017,-31,V,,,,,,
6440,,,,CP-62 5558,156838,253903,3378,,,,,,,,17,14,37.5,S,62,45,56,17,24,1.1,S,62,51,51,328.89,-14.75,5.7,,,-0.14,,-0.76,,,,  B2IV,,-0.001,-0.008,,,4,V?,,,,,,  *
6441,,,,BD-19 4605,156846,160474,,,,,1,47,6,,17,14,41.9,S,19,13,39,17,20,34.2,S,19,19,58,5.04,9.98,6.52,,,0.58,,,,,,  G3IV,,-0.151,-0.102,,,-69,,,,7.5,5.1,,  *
6442,,,,CP-56 8191,156854,244685,,,,,,,,,17,14,41,S,56,25,34,17,23,6.9,S,56,31,31,334.34,-11.29,5.8,,,1,,0.77,,,,  G8-K0III,,-0.008,0.009,,,-6,,,,,,,
6443,,,,BD+28 2719,156874,85001,3375,,,,,,,,17,14,53.1,N,28,55,39,17,18,48.5,N,28,49,23,51.59,31.77,5.65,,,0.98,,,,0.49,,  K0III,,0.05,-0.005,,0.016,-14,,,,,,,
6444,,,,BD+38 2910,156891,65930,3373,,,,,,,,17,15,1.7,N,38,54,50,17,18,23.3,N,38,48,41,63.18,34.03,5.94,,,1,,0.81,,,, gG7,,-0.014,0.077,,,-38,V?,,,,,,
6445,40,Xi,Oph,BD-20 4731,156897,185296,,,,W,,,,,17,15,0.6,S,21,0,20,17,21,0.2,S,21,6,46,3.59,8.92,4.39,,,0.39,,-0.05,,0.22,,  F1III-IV,,0.232,-0.206,,0.061,-9,,0,,4.5,3.7,,
6446,53,Nu,Ser,BD-12 4722,156928,160479,3376,,,,1,48,1,,17,15,12.1,S,12,44,44,17,20,49.7,S,12,50,49,10.63,13.46,4.33,,,0.03,,0.05,,0,,  A2V,,0.042,0.004,,0.028,5,V,115,,4.8,46.3,,  *
6447,,,,CP-60 6800,156942,253908,,,,,,,,,17,15,17.6,S,60,34,35,17,24,18.7,S,60,40,25,330.84,-13.64,5.77,,,-0.08,,,,,,  B8Ib-II,,-0.008,-0.002,,,-10,,,,,,,
6448,,,,BD+60 1743,156947,17414,,,,,,,,VW Dra,17,15,16.6,N,60,46,36,17,16,29.4,N,60,40,14,89.76,34.96,6.32,,,1.09,,,,,,  K1.5IIIb,,-0.042,0.014,,0.003,17,V?,,,,,,  *
6449,,,,BD-10 4477,156971,160482,,,,W,,,,,17,15,20.2,S,10,35,41,17,20,52.7,S,10,41,46,12.51,14.6,6.46,,,0.33,,0.01,,,,  F1III,,0.065,-0.009,,,12,,28,,7.8,8.1,,
6450,,,,CD-3711507,157038,208740,,,,W,,,,,17,15,49.9,S,37,42,22,17,22,39.4,S,37,48,18,349.95,-0.79,6.41,,,0.64,,-0.32,,,,  B4Ia,,0.017,-0.013,,,-14,,,,5.8,2.7,AB, 3*
6451,,Iot,Ara,CD-4711484,157042,227886,3379,,,W,,,,Iot Ara,17,15,45.6,S,47,22,11,17,23,16.1,S,47,28,6,342.01,-6.33,5.25,,,-0.11,,-0.82,,-0.08,,  B2IIIne,v,-0.01,-0.024,,,-19,,369,,5.3,42.8,,  *
6452,,,,BD+18 3351,157049,102757,1454,I,,,,,,V656 Her,17,15,54.4,N,18,9,35,17,20,18.9,N,18,3,26,39.96,27.97,5,,,1.62,,2.06,,0.77,E,  M2IIIab,,0.009,-0.055,,0.006,-46,V?,,,,,,  *
6453,42,The,Oph,CD-2413292,157056,185320,644,,,,,,,The Oph,17,15,52,S,24,53,59,17,22,0.6,S,24,59,58,0.46,6.55,3.27,,,-0.22,,-0.86,,-0.21,,  B2IV,,-0.004,-0.02,,,-2,SB,35,,2,0,,  *
6454,,,,CD-3511505,157060,208741,,,,,,,,,17,15,54.9,S,35,48,53,17,22,38,S,35,54,36,351.51,0.28,6.47,,,0.54,,,,,,  F7V,,0.08,0.112,,,-6,V,,,,,,
6455,,,,BD+25 3246,157087,85016,,,,,,,,,17,16,5.2,N,25,38,21,17,20,9.8,N,25,32,15,48.01,30.53,5.38,,,0.03,,0.1,,,,  A3III,,0.021,-0.015,,0.011,-5,SB,11,,,,,
6456,,,,CD-3711512,157097,208747,,,,W,,,,,17,16,7.4,S,37,7,19,17,22,54.9,S,37,13,14,350.47,-0.51,5.93,,,1.08,,,,,,  K1III,,0.033,-0.026,,,-36,,,,8.4,20.2,,
6457,70,,Her,BD+24 3167,157198,85021,,,,W,,,,,17,16,47,N,24,35,56,17,20,54.2,N,24,29,58,46.93,30.05,5.12,,,-0.03,,0.02,,,,  A2V,,-0.022,0.002,,0.01,-18,SB,99,,3.5,222.9,AB,3
6458,72,,Her,BD+32 2896,157214,65963,1456,,,,1,48,8,8553,17,16,55,N,32,35,47,17,20,39.6,N,32,28,4,55.88,32.31,5.39,,,0.62,,0.07,,0.35,,  G0V,,0.137,-1.041,,0.069,-78,V,0,,5.1,230,AB, 3*
6459,43,,Oph,CD-2813081,157236,185350,,I,,,,,,,17,17,3.9,S,28,2,45,17,23,21.6,S,28,8,35,358.02,4.54,5.35,,,1.55,,1.8,,,,  K5III,,0.004,-0.031,,0.028,-14,,,,,,,
6460,,,,CD-4411669,157243,227911,,,,,,,,,17,16,58,S,44,3,59,17,24,13,S,44,9,45,344.86,-4.62,5.12,,,-0.06,,-0.4,,-0.01,C,  B7III,,-0.011,-0.028,,,13,V,150,:,,,,  *
6461,,Bet,Ara,CP-55 8100,157244,244725,645,I,',,,,,,17,16,59.1,S,55,26,7,17,25,18,S,55,31,48,335.37,-11.01,2.85,,,1.46,,1.56,,0.53,E,  K3Ib-IIa,,-0.008,-0.025,,0.034,0,,,,,,,  *
6462,,Gam,Ara,CP-56 8225,157246,244726,,,,W,,,,,17,16,58.5,S,56,17,0,17,25,23.6,S,56,22,39,334.64,-11.48,3.34,,,-0.13,,-0.96,,,,  B1Ib,,-0.002,-0.012,,,-3,V,281,,7,17.9,AB, 3*
6463,,,,BD+16 3163,157257,102770,,I,,,,,,,17,17,5.7,N,16,49,48,17,21,33.4,N,16,43,51,38.69,27.2,6.35,,,1.61,,1.98,,,,  M2.5IIIab,,-0.018,-0.024,,,39,,,,,,,
6464,74,,Her,BD+46 2293,157325,46645,3377,I,,,,,,8556,17,17,31.6,N,46,20,20,17,20,21.1,N,46,14,27,72.16,34.58,5.59,,,1.57,,1.86,,,,  M0III,,-0.029,0.043,,,-57,V?,,,,,,  *
6465,,,,BD-02 4343,157347,141642,,,,,,,,,17,17,38.2,S,2,17,21,17,22,51.3,S,2,23,18,20.22,18.43,6.29,,,0.68,,0.24,,,,  G5IV,,0.045,-0.112,,,-35,,,,,,,
6466,,,,BD+28 2728,157358,85028,,,,W,,,,,17,17,36.1,N,28,51,21,17,21,31.2,N,28,45,29,51.71,31.18,6.35,,,0.7,,,,,,  G0III,,0.006,0.006,,,-6,SB,11,,2.2,0.6,,
6467,,,,BD+48 2506,157373,46651,,,,,,,,,17,17,51.6,N,48,17,15,17,20,33.6,N,48,11,18,74.53,34.68,6.43,,,0.43,,-0.08,,,,  F4V,,0.19,-0.019,,0.007,31,    =<,15,,,,,
6468,,Kap,Ara,CD-5011269,157457,244734,,,,W,,,,,17,18,12.1,S,50,32,31,17,26,0,S,50,38,1,339.6,-8.45,5.23,,,1.06,,,,,,  G8III,,0.007,0.001,,0.03,17,,,,8.3,30,AC,3
6469,,,,BD+40 3136,157482,46664,,,,S,,,,V819 Her,17,18,26.6,N,40,4,22,17,21,43.6,N,39,58,28,64.69,33.58,5.51,,,0.68,,0.21,,,,  F9Vn:,e,0.009,-0.063,,0.021,3,SB2,12,,,0,,  *
6470,,,,CD-3411674,157486,208786,,,,,,,,,17,18,24.2,S,34,36,11,17,25,2.7,S,34,41,47,352.79,0.56,6.16,,,0.02,,,,,,  A0VSiCr,,0.004,-0.027,,,-18,V,,,,,,
6471,,,,CP-62 5590,157524,253928,,,,,,,,,17,18,41.7,S,62,56,50,17,28,7.7,S,63,2,11,328.99,-15.24,6.24,,,-0.09,,,,,,  B7-8V,,-0.023,-0.027,,,-3,,,,,,,
6472,,,,BD-21 4597,157527,185367,,,,,1,52,2,,17,18,43.1,S,21,20,53,17,24,42,S,21,26,30,3.79,8.01,5.85,,,0.93,,0.67,,0.32,E,  G8III,,-0.021,-0.028,,0.013,-56,V?,,,6,4.3,,  *
6473,,,,BD-18 4516,157546,160523,3382,,,,,,,,17,18,45.7,S,18,21,10,17,24,37.1,S,18,26,45,6.32,9.67,6.21,,,0.03,,-0.13,,,,  B9Vn,,0.018,-0.004,,,-21,V,,,,,,
6474,,,,CD-2413325,157588,185374,,,,,,,,,17,18,59.4,S,24,9,8,17,25,6.2,S,24,14,37,1.49,6.39,6.19,,,1.1,,,,,, gK1,,0.016,0.012,,,20,V,,,,,,
6475,,,,CD-5110881,157599,244749,,,,,,,,,17,19,0.5,S,51,51,32,17,26,56.3,S,51,56,57,338.56,-9.29,6.19,,,-0.03,,,,,,  B8-9V,,0.005,-0.021,,,1,V?,,,,,,
6476,,,,BD+08 3405,157617,122346,,I,,,,,,,17,19,10.8,N,8,56,44,17,23,57.6,N,8,51,10,31,23.44,5.77,,,1.25,,1.27,,,, gK1,,0.009,-0.002,,,16,,,,,,,
6477,,,,CD-4511531,157661,227971,,,,W,,,,8637,17,19,28.8,S,45,45,12,17,26,51.5,S,45,50,37,343.72,-5.94,5.29,,,-0.07,,-0.34,,-0.03,C,  B7V+B9.5V,,-0.04,-0.04,D,0.009,-9,V?,,,0.8,2.3,AB, 3*
6478,,,,CD-5011283,157662,244755,,,,W,,,,,17,19,24.5,S,50,32,29,17,27,12.4,S,50,37,49,339.71,-8.61,5.92,,,0.08,,,,,,  B9II,,-0.007,-0.004,,,11,,,,4.7,76.1,AB,4
6479,,,,BD+53 1937,157681,30354,3381,I,,,,,,,17,19,35.5,N,53,30,56,17,21,45.4,N,53,25,14,80.9,34.64,5.67,,,1.47,,,,,,  K4III,,0.021,0.005,,,-8,V,,,,,,
6480,73,,Her,BD+23 3100,157728,85062,3383,,,,,,,8606,17,19,55.4,N,23,3,11,17,24,6.6,N,22,57,37,45.53,28.86,5.74,,,0.21,,0.05,,,,  F0IV,,-0.046,-0.032,,,-20,,67,,,,,  *
6481,,,,BD+16 3174,157740,102805,,,,,,,,,17,20,2.7,N,16,23,35,17,24,31.5,N,16,18,4,38.56,26.37,5.71,,,0.07,,0.12,,,,  A3V,,0.008,-0.026,,,11,,,,,,,  *
6482,,,,BD+15 3179,157741,102806,,,,,1,52,8,,17,20,3.3,N,15,41,49,17,24,33.8,N,15,36,22,37.84,26.1,6.35,,,-0.02,,-0.18,,,,  B9V,,0.008,0.015,,,-19,,338,,4.3,3.9,,  *
6483,,,,CP-5210662,157753,244763,3386,,,W,,,,,17,19,59.8,S,52,12,30,17,27,57.6,S,52,17,50,338.35,-9.61,5.75,,,1.17,,,,,,  K2III,,-0.006,-0.065,,,-9,V?,,,7.2,17,AB,3
6484,75,Rho,Her,BD+37 2878,157778,66000,,,,,1,52,6B,,17,20,13.6,N,37,14,19,17,23,40.7,N,37,8,48,61.44,32.71,5.47,H,,,,,,,,  A0Vn,,-0.041,0.004,,-0.002,-19,,190,,1,4.2,AB, 3*
6485,75,Rho,Her,BD+37 2878,157779,66001,,,,,1,52,6A,8605,17,20,13.9,N,37,14,16,17,23,41,N,37,8,45,61.44,32.71,4.52,H,,-0.03,,-0.05,,-0.01,,  B9.5III,,-0.037,0.006,,-0.002,-21,,81,,1,4.2,AB, 3*
6486,44,,Oph,CD-2413337,157792,185401,1457,,,,,,,8640,17,20,15.7,S,24,5,0,17,26,22.2,S,24,10,31,1.71,6.19,4.17,,,0.28,,0.12,,0.12,,  A3m,,0,-0.116,,0.045,-37,,59,,,,,  *
6487,,,,CP-55 8144,157819,244770,,,,W,,,,,17,20,22,S,55,5,0,17,28,38.7,S,55,10,11,335.94,-11.22,5.94,,,1.11,,,,,,  G8II-III,,-0.017,-0.012,,,-13,,,,6.5,37,AC, 3*
6488,,,,BD+38 2928,157853,66006,,,,,1,53,1,,17,20,40.3,N,38,40,22,17,24,2.2,N,38,34,58,63.14,32.91,6.49,,,0.73,,0.21,,,,  F8IV,,-0.012,0.04,D,0.001,27,,,,0.1,0.1,,  *
6489,,,,BD-01 3329,157856,141661,1458,,,,,,,,17,20,46.3,S,1,33,52,17,25,57.9,S,1,39,6,21.29,18.12,6.44,,,0.46,,-0.02,,,,  F3V,,0.063,0.051,,,-24,,8,,,,,
6490,,,,CD-2512160,157864,185406,,,,,,,,,17,20,43.9,S,25,51,19,17,26,55.2,S,25,56,36,0.3,5.11,6.44,,,-0.06,,,,,,  A0V,,-0.028,-0.026,,,-8,V?,,,,,,
6491,,,,BD+37 2882,157910,66014,,,,,1,53,5,,17,20,59.2,N,37,2,27,17,24,27.1,N,36,57,7,61.25,32.52,6.28,,,0.88,,0.53,,0.45,,  G5III+F0V,,-0.026,0.047,,,-16,V?,,,3.6,33.2,,  *
6492,45,,Oph,CD-2913557,157919,185412,646,,,,,,,,17,20,58,S,29,46,35,17,27,21.3,S,29,52,1,357.08,2.85,4.29,,,0.4,,0.09,,0.18,,  F5IVDel Sct*,,0.02,-0.139,,0.021,37,,25,,,,,  *
6493,,,,BD-04 4275,157950,141665,647,,,,,,,8662,17,21,19.4,S,4,59,54,17,26,37.9,S,5,5,12,18.26,16.27,4.54,,,0.39,,-0.03,,0.21,,  F3V,,-0.092,-0.043,,0.032,0,SB2O,52,,,,,  *
6494,,,,CD-2913563,157955,185417,,,,,,,,,17,21,14.9,S,29,38,16,17,27,37.5,S,29,43,28,357.23,2.88,6,,,0,,,,,,  B9IV,,-0.008,-0.026,,,-21,V,,,,,,
6495,,,,BD+17 3241,157967,102819,,I,,W,,,,V640 Her,17,21,27.3,N,17,0,18,17,25,54.4,N,16,55,3,39.33,26.3,5.98,,,1.62,,,,,,  M4IIIab,,-0.008,0.011,,,-10,V?,,,7.5,23.1,AC, 3*
6496,,,,BD-12 4750,157968,160553,,,,,,,,,17,21,25.3,S,12,25,27,17,27,2.1,S,12,30,45,11.74,12.36,6.21,,,0.51,,,,,,  F7V,,0.037,-0.062,,,-40,V?,,,,,,  *
6497,,,,BD+07 3368,157978,122381,3385,,,,,,,,17,21,29.3,N,7,40,59,17,26,19,N,7,35,44,30.06,22.36,6.06,,,0.58,,0.28,,0.43,,  B9.5V+G0V,,0,-0.005,,,-11,SBO,,,,,,  *
6498,49,Sig,Oph,BD+04 3422,157999,122387,1459,I,,,,,,8664,17,21,33.1,N,4,13,38,17,26,30.9,N,4,8,25,26.77,20.75,4.34,,,1.5,,1.62,,0.77,,  K2II,,0.004,0.007,,0.008,-27,     <,19,:,,,,
6499,,,,BD+27 2809,158067,85080,3387,,,W,,,,,17,22,0.4,N,26,57,55,17,26,0.9,N,26,52,44,49.95,29.69,6.41,,,0.1,,0.12,,,,  A5IV,,0.008,0.023,,,-27,,58,,5,49.4,AB,3
6500,,Del,Ara,CP-60 6842,158094,253945,648,,,W,,,,,17,22,4.2,S,60,36,1,17,31,5.9,S,60,41,2,331.27,-14.36,3.62,,,-0.1,,-0.31,,,,  B8Vn,,-0.059,-0.096,,,10,,260,:,8,47.4,,  *
6501,,,,CD-3611546,158105,208860,,,,,,,,,17,22,10,S,36,41,41,17,28,56.1,S,36,46,42,351.5,-1.25,6.02,,,1.11,,,,,,  K0III,,0.002,-0.009,,,-28,,,,,,,
6502,,,,BD+20 3481,158148,85095,3388,,,,,,,,17,22,30.1,N,20,9,58,17,26,49.1,N,20,4,51,42.71,27.27,5.54,,,-0.13,,-0.56,,,,  B5V,,0.001,0.015,,,-30,V,251,,,,,
6503,,,,CD-3811927,158156,208870,,,,W,,,,,17,22,33,S,38,26,5,17,29,25.7,S,38,31,0,350.11,-2.3,6.39,,,0.09,,,,,,  A2V,,0.032,0.02,,,8,,,,0.3,0.4,,
6504,,,,BD-08 4444,158170,141679,,,,,,,,,17,22,36.5,S,8,7,15,17,28,2.3,S,8,12,30,15.66,14.38,6.37,,,0.58,,0.16,,,,  F5IV,,-0.081,-0.128,,,-64,    =<,15,,,,,
6505,,,,CP-56 8304,158220,244808,,,,,,,,,17,22,53,S,56,50,28,17,31,23,S,56,55,14,334.62,-12.46,5.95,,,-0.08,,,,,,  B7II-III,,-0.018,0.008,,,-3,    =<,41,,,,,
6506,,,,BD+34 2971,158261,66054,3389,,,,,,,,17,23,10.5,N,34,46,46,17,26,46.2,N,34,41,45,58.77,31.59,5.94,,,-0.01,,-0.06,,,,  A0V,,-0.024,0.047,,,-22,SBO,10,,,,,  *
6507,,,,BD+00 3697,158352,122418,3391,,,,,,,,17,23,43.5,N,0,24,42,17,28,49.7,N,0,19,50,23.49,18.45,5.44,,,0.22,,0.11,,,,  A8V,e,-0.062,0.023,,0.012,-36,,184,,,,,  *
6508,34,Ups,Sco,CD-3711638,158408,208896,649,,,,,,,,17,23,57.8,S,37,12,57,17,30,45.8,S,37,17,45,351.27,-1.84,2.69,,,-0.22,,-0.82,,-0.23,,  B2IV,,-0.001,-0.031,,,8,SB,73,,,,,  *
6509,77,,Her,BD+48 2517,158414,46723,650,,,,,,,,17,24,5.1,N,48,20,38,17,26,44.2,N,48,15,36,74.7,33.66,5.85,,,0.12,,0.15,,,,  A4V,,0.002,-0.004,,0.014,-9,SB,120,,,,,
6510,,Alp,Ara,CD-4911511,158427,228069,651,,,W,,,,8999,17,24,6.6,S,49,47,48,17,31,50.5,S,49,52,34,340.76,-8.83,2.95,,,-0.17,,-0.69,,-0.24,,  B2Vne,v,-0.031,-0.07,,0.007,0,SB,298,,8,55.6,,  *
6511,,,,BD+60 1754,158460,17472,,,,,,,,,17,24,23.7,N,60,7,56,17,25,41.3,N,60,2,54,88.89,33.88,5.65,,,0.03,,0.01,,,,  A1Vn,,-0.01,0.027,,,7,SB,180,,,,,
6512,,,,BD-05 4450,158463,141691,,,,,1,58,3,8918,17,24,26.5,S,5,50,16,17,29,47.4,S,5,55,11,17.92,15.17,6.37,,,0.93,,0.67,,,,  K0III,,-0.022,-0.073,D,0.008,4,,,,2.1,1.3,,  *
6513,,,,CD-4511626,158476,228075,,,,W,,,,,17,24,24.6,S,45,57,34,17,31,49.1,S,46,2,11,344.03,-6.77,6.03,,,0.83,,,,,,  F8-G0Ib,,0.001,0.007,,,-29,V,,,4.2,18,,
6514,,,,BD+58 1731,158485,30387,3390,,,,,,,,17,24,34.8,N,58,44,7,17,26,4.9,N,58,39,7,87.21,33.91,6.51,,,0.14,,0.09,,0.05,,  A4V,,-0.007,0.015,,,-30,,,,,,,
6515, NO,VA 1,604,,,,,,,,,,,V843 Oph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  *
6516,,,,BD-00 3300,158614,141702,,,,,1,59,8,,17,25,14.8,S,0,58,48,17,30,23.8,S,1,3,45,22.4,17.44,5.31,,,0.72,,0.31,,0.36,,  G9IV-VHdel 1,,-0.117,-0.17,,0.054,-77,SBO,,,0.1,0.7,,  *
6517,,,,CD-3312149,158619,208921,,,,,,,,,17,25,11.8,S,33,37,34,17,31,47.4,S,33,42,10,354.39,-0.05,6.44,,,1.19,,,,,,  K2III,,-0.005,-0.015,,,-34,,,,,,,
6518,,,,BD+67 1014,158633,17474,,,,,,,,,17,25,18.4,N,67,23,26,17,25,0.2,N,67,18,23,97.56,33.16,6.43,,,0.76,,0.29,,,,  K0V,,-0.525,-0.004,,0.078,-40,SB,,,,,,
6519,51,,Oph,CD-2313412,158643,185470,,,,,,,,9037,17,25,18.8,S,23,53,7,17,31,25,S,23,57,46,2.52,5.34,4.81,,,0,,-0.06,,0.02,,  B9.5Ve,,0.004,-0.027,,0.04,-12,V,,,,,,
6520,,,,CD-2612152,158704,185474,,,,,,,,,17,25,31.7,S,26,11,35,17,31,44.4,S,26,16,11,0.62,4.02,6.05,,,-0.06,,-0.37,,,,  B9p,,-0.004,-0.025,,,0,,,,,,,  *
6521,,,,BD+12 3234,158716,102869,,,,,,,,,17,25,43.2,N,12,0,4,17,30,22.4,N,11,55,30,34.76,23.32,6.39,R,,0.06,,0.01,,,,  A1V,,-0.026,0.053,,,-25,    =<,41,,,,,
6522,,,,CD-3411757,158741,208935,,,,,,,,V949 Sco,17,25,47.1,S,34,12,13,17,32,24.5,S,34,16,47,353.98,-0.47,6.17,,,0.35,,,,,,  F2V,,-0.017,-0.039,,,-50,,,,,,,
6523,,,,CD-4111742,158799,228110,,,,,,,,,17,26,4.2,S,41,5,57,17,33,7.4,S,41,10,25,348.27,-4.34,5.84,,,0.06,,-0.17,,,,  B9Ib-II,,0.004,-0.024,,,-19,,,,,,,
6524,,,,BD+02 3337,158837,122465,,,,,1,60,7,,17,26,20.4,N,2,47,58,17,31,21.3,N,2,43,28,26.03,19.03,5.59,,,0.84,,0.58,,,,  G8III+A7,,-0.014,0.019,,,-29,SB,,,0,0.1,,  *
6525,,,,CP-59 7071,158895,244866,,,,,,,,,17,26,39.7,S,59,46,33,17,35,34.9,S,59,50,46,332.31,-14.42,6.28,,,-0.08,,-0.46,,,,  B5II-III,,-0.007,-0.009,,,-9,,,,,,,
6526,76,Lam,Her,BD+26 3034,158899,85163,1460,I,,,,,,9070,17,26,41.7,N,26,11,9,17,30,44.3,N,26,6,38,49.48,28.44,4.41,,,1.44,,1.68,,0.75,,  K3.5III,,0.02,0.018,,0.016,-26,     <,17,,,,,  *
6527,35,Lam,Sco,CD-3711673,158926,208954,652,,,W,,,,Lam Sco,17,26,49,S,37,1,51,17,33,36.5,S,37,6,14,351.74,-2.21,1.63,,,-0.22,,-0.89,,-0.28,,  B2IV+B,,-0.001,-0.029,,,-3,SB2,163,,10.3,94.9,AC, 3*
6528,,,,BD+31 3047,158974,66103,,,,,,,,,17,27,8.1,N,31,13,58,17,30,55.4,N,31,9,30,55.03,29.87,5.61,,,0.95,,,,,,  G8III,,0.009,0.022,,,-26,V?,,,,,,
6529,,,,BD+80  544,158996,2859,3384,I,,,,,,,17,27,11.3,N,80,13,30,17,19,37,N,80,8,11,112.37,30.58,5.72,,,1.5,,1.8,,,,  K5III,,0.016,0.004,,,-7,,,,,,,
6530,,,,CP-53 8682,159018,244870,,,,,,,,,17,27,14.5,S,53,16,58,17,35,20,S,53,21,10,338.04,-11.11,6.1,,,0.02,,,,,,  B9III,,0,-0.016,,,7,V?,,,,,,
6531,,,,BD+39 3147,159026,66102,,,,,,,,,17,27,19.7,N,38,57,25,17,30,40.3,N,38,52,56,63.77,31.69,6.43,,,0.49,,0.22,,,,  F6III,,0.013,0.015,,,-27,,139,,,,,
6532,,,,BD+12 3241,159082,102897,,,,,,,,,17,27,35.5,N,12,0,9,17,32,15,N,11,55,49,34.98,22.9,6.42,,,-0.01,,-0.2,,,,  B9.5VpHgMn,,0.024,0.025,,,-12,SBO,32,,,,,  *
6533,78,,Her,BD+28 2767,159139,85182,,,,,,,,,17,27,53.9,N,28,28,47,17,31,49.6,N,28,24,27,52.06,28.91,5.62,R,,0,,-0.05,,,,  A1V,,0.006,0.028,,,-26,SB?,245,,,,,
6534,,,,BD-05 4461,159170,141730,3392,,,,,,,,17,28,9.4,S,5,40,17,17,33,29.9,S,5,44,41,18.56,14.46,5.62,,,0.18,,0.09,,,,  A5V,,-0.039,-0.091,,,-26,,255,,,,,
6535,,,,CD-3212935,159176,208977,,,,W,,,,9167,17,28,10.4,S,32,30,45,17,34,42.5,S,32,34,54,355.67,0.05,5.7,,,0.04,,-0.86,,,,  O7V+O7V,,0.008,-0.005,,,-4,SB2O,161,,4.8,5.4,AB, 3*
6536,23,Bet,Dra,BD+52 2065,159181,30429,653,I,,,1,61,1,,17,28,10.3,N,52,22,31,17,30,26,N,52,18,5,79.58,33.31,2.79,,,0.98,,0.64,,0.48,,  G2Ib-IIa,,-0.016,0.015,,0.013,-20,V,13,,8.9,4.2,AB, 3*
6537,1,Sig,Ara,CD-4611661,159217,228162,,,,,,,,,17,28,12.8,S,46,26,12,17,35,39.6,S,46,30,20,343.98,-7.58,4.59,,,-0.03,,-0.09,,-0.05,,  A0V,,-0.028,-0.035,,-0.014,4,,,,,,,
6538,,,,BD+34 2989,159222,66118,,,,,,,,,17,28,25.9,N,34,20,29,17,32,1.1,N,34,16,15,58.58,30.43,6.56,,,0.65,,0.17,,0.32,,  G5V,,-0.233,0.05,,0.055,-52,V?,,,,,,  *
6539,,,,CD-3711702,159312,209001,,,,,,,,,17,28,54.3,S,37,22,18,17,35,43,S,37,26,24,351.69,-2.75,6.48,,,0.01,,,,,,  A0V,,-0.013,-0.038,,,-8,,,,,,,
6540,,,,BD+57 1774,159330,30434,,,,,,,,,17,29,7.3,N,57,57,0,17,30,43.8,N,57,52,35,86.25,33.33,6.4,R,,,,,,,,  K2III,,0.03,-0.03,,,-14,SB,,,,,,
6541,,,,BD+19 3354,159332,102912,3393,,,,,,,,17,29,2,N,19,19,44,17,33,22.8,N,19,15,24,42.48,25.53,5.64,,,0.48,,-0.02,,,,  F6V,,-0.03,-0.09,,0.032,-59,V   =<,10,,,,,
6542,,,,BD+16 3218,159353,102917,3394,,,,,,,,17,29,10.9,N,16,23,18,17,33,39.4,N,16,19,3,39.51,24.36,5.69,,,1.01,,0.82,,0.49,, gK0,,-0.001,-0.051,,0.03,-22,,,,,,,
6543,,,,BD+14 3279,159354,102918,,I,,,,,,V642 Her,17,29,10.4,N,14,54,46,17,33,42.8,N,14,50,30,38.03,23.77,6.48,,,1.6,,1.58,,1.28,,  M4IIIa,,0.023,-0.07,,,30,,,,,,,  *
6544,,,,BD-11 4411,159358,160653,1461,,,W,,,,,17,29,12.6,S,11,10,27,17,34,46.4,S,11,14,31,13.86,11.4,5.55,,,0.02,,-0.17,,,,  B8Vn,,0.005,0.006,,,-11,,,,3,54.6,,  *
6545,52,,Oph,BD-21 4659,159376,185526,,,,,,,,V2125 Oph,17,29,17.5,S,21,58,35,17,35,18.5,S,22,2,38,4.63,5.62,6.57,,,0.01,,-0.18,,,,  B8p,,-0.004,-0.009,,,-12,V,,,,,,  *
6546,,,,CD-3812044,159433,209019,,,,,,,,9205,17,29,39.5,S,38,33,52,17,36,32.8,S,38,38,7,350.77,-3.53,4.29,,,1.09,,0.9,,0.55,,  K0IIIb,,-0.012,-0.201,,0.018,-49,V,,,,,,
6547,,,,CD-4911577,159463,244894,,,,,,,,,17,29,41.5,S,49,59,35,17,37,27.2,S,50,3,36,341.08,-9.69,5.93,,,1.1,,,,,,  K0III,,-0.009,-0.099,,,3,,,,,,,
6548,53,,Oph,BD+09 3424,159480,122526,,,,,1,63,5A,,17,29,51.8,N,9,39,15,17,34,36.7,N,9,35,12,32.95,21.39,5.81,,,0.02,,-0.01,,,,  A2V,,0.005,-0.008,,,-14,,16,,2,41.3,AB, 4*
6549,,Pi,Ara,CP-54 8403,159492,244896,,,,,,,,,17,29,52.7,S,54,25,59,17,38,5.6,S,54,30,1,337.24,-12.04,5.25,,,0.2,,0.08,,,,  A5IV-V,,-0.039,-0.15,,0.057,-3,,48,,,,,
6550,,,,BD+41 2850,159501,46792,1462,,,,,,,,17,29,56.9,N,41,18,51,17,33,7.3,N,41,14,37,66.6,31.66,5.74,,,1.09,,0.96,,,, gK1,,-0.068,-0.06,,0.015,-29,V?,,,,,,
